plate_x,plate_z,zone,pred_League_2018,pred_Soto_2018,pred_League_2025,pred_Anthony_2025,pred_se_League_2018,pred_se_Soto_2018,pred_se_League_2025,pred_se_Anthony_2025,soto_effect,anthony_effect,did,did_se,z,significant,metric
-1.027027027027027,1,Chase,0.27415481154088234,0.15731157461721312,0.26466904344773146,0.14829966138640904,0.0024327939119345027,0.022617522886716927,0.0024822188340933916,0.02625786381131005,-0.11684323692366921,-0.11636938206132241,4.7385486234680085e-4,0.034829694945875476,0.013604909921926107,FALSE,Swing
-0.9729729729729728,1,Chase,0.28818142734272567,0.16598459529742132,0.2786174289165698,0.15746002706064918,0.002409321545134486,0.022798494966883864,0.002456045230687359,0.026601848053064512,-0.12219683204530435,-0.12115740185592064,0.001039430189383711,0.03520321975439736,0.02952656594014734,FALSE,Swing
-0.9189189189189189,1,Chase,0.30189196323861833,0.17452233418747407,0.2922635048209616,0.16658357597590898,0.002383713841828472,0.022929842577560585,0.002427377922948649,0.02688110423528803,-0.12736962905114427,-0.1256799288450526,0.00168970020609166,0.03549571383703494,0.04760293633899787,FALSE,Swing
-0.8648648648648649,1,Chase,0.3151964892794626,0.18285811405108335,0.3055143225009785,0.17560156379080738,0.0023564154385470417,0.023015951123680337,0.0023967732975809742,0.02709972667965146,-0.13233837522837924,-0.1299127587101711,0.0024256165182081346,0.0357131125526532,0.06791949356505839,FALSE,Swing
-0.8108108108108107,1,Chase,0.3280103019556733,0.19092573389744227,0.318282008936558,0.18444442205942996,0.0023279142039622142,0.023061714456979583,0.0023648112539255963,0.02726281721098392,-0.13708456805823105,-0.13383758687712805,0.0032469811811030036,0.03586245101471014,0.09053985684835511,FALSE,Swing
-0.7567567567567566,1,Chase,0.3402547875048443,0.1986603818651891,0.3304847224524565,0.1930428046137387,0.0022987266109348956,0.023072327773562724,0.002332080846688912,0.02737624779339662,-0.14159440563965517,-0.13744191783871781,0.0041524878009373545,0.03595155069316872,0.11550232801853476,FALSE,Swing
-0.7027027027027026,1,Chase,0.3518581630281118,0.20599958583691572,0.34204747954827214,0.20132869121901842,0.0022693777011389914,0.023053096648167463,0.0022991620346550484,0.027446421542021725,-0.14585857719119608,-0.14071878832925372,0.005139788861942357,0.03598871408850461,0.1428166855115307,FALSE,Swing
-0.6486486486486487,1,Chase,0.3627561328818982,0.21288421232534604,0.3529028891353815,0.20923655082876888,0.0022403800918850947,0.02300927298933409,0.0022666069970725114,0.027480047495325212,-0.14987192055655213,-0.1436663383066126,0.0062055822499395286,0.035982446610511656,0.1724613758789452,FALSE,Swing
-0.5945945945945945,1,Chase,0.37289239193915297,0.21925944077645326,0.3629917235577321,0.21670448597344202,0.0022122248202284564,0.022945921187105353,0.002234932879498832,0.027483936351265247,-0.1536329511626997,-0.1462872375842901,0.007345713578409602,0.03594121478353715,0.20438133832288555,FALSE,Swing
-0.5405405405405403,1,Chase,0.3822187276929527,0.2250754944922579,0.3722630730717926,0.22367513508745826,0.002185374962143343,0.022867805300724107,0.0022046175972161054,0.02746481054210444,-0.1571432332006948,-0.14858793798433437,0.00855529521636042,0.03587322873481888,0.23848690285456725,FALSE,Swing
-0.4864864864864864,1,Chase,0.39069457808606467,0.23028797479687588,0.3806739364806978,0.230096169138411,0.0021602570433695055,0.022779291476935665,0.002176094388941159,0.02742912628115558,-0.1604066032891888,-0.1505777673422868,0.009828835946901981,0.035786242971591505,0.27465403268804967,FALSE,Swing
-0.43243243243243246,1,Chase,0.39828626445967186,0.23485792343409978,0.3881884704490303,0.23592049271080484,0.002137240799282129,0.022684273999984798,0.0021497357069753115,0.02738292223316357,-0.16342834102557208,-0.15226797773822548,0.011160363287346597,0.03568739103349852,0.31272567044396016,FALSE,Swing
-0.3783783783783783,1,Chase,0.4049662115380035,0.23875182913053103,0.39477721686769246,0.24110635670702424,0.00211661042654894,0.02258613440489641,0.0021258285241309463,0.027331709804147855,-0.16621438240747247,-0.15367086016066822,0.012543522246804245,0.035583072025697576,0.35251375254349865,FALSE,Swing
-0.3243243243243241,1,Chase,0.4107122877570705,0.2419416731530571,0.4004164473925458,0.2456174773501097,0.002098542848266289,0.022487732714530178,0.0021045554361198058,0.027280406450035887,-0.16877061460401344,-0.1547989700424361,0.013971644561577345,0.03547889139177014,0.39380161029547495,FALSE,Swing
-0.2702702702702702,1,Chase,0.41550729390597907,0.2444050319979762,0.40508765679206926,0.24942318338452818,0.002083093158654259,0.022391423566318444,0.002085981360656245,0.027233305237773096,-0.17110226190800287,-0.15566447340754108,0.015437788500461791,0.03537964610965799,0.4363466059726233,FALSE,Swing
-0.21621621621621623,1,Chase,0.41933863031772006,0.24612525688262757,0.4087772381078545,0.2524986164580118,0.0020702001586988712,0.02229909106899041,0.002070058292784342,0.02719407409599848,-0.1732133734350925,-0.15627862164984269,0.016934751785249808,0.035289346812804365,0.47988283475695315,FALSE,Swing
-0.16216216216216206,1,Chase,0.422198127448958,0.24709171199588081,0.4114763249490078,0.25482497339940674,0.0020597026614993155,0.022212193357023437,0.0020566393195161304,0.027165774428858556,-0.1751064154530772,-0.15665135154960108,0.01845506390347612,0.03521126203920826,0.5241238977156267,FALSE,Swing
-0.10810810810810789,1,Chase,0.4240818740686297,0.2472999314815204,0.4131806309040455,0.25638965666225344,0.002051366994061633,0.022131801973639002,0.0020455037227609585,0.02715088096419845,-0.17678194258710928,-0.15679097424179206,0.019990968345317217,0.03514796135989397,0.5687660840588088,FALSE,Swing
-0.054054054054053946,1,Chase,0.42498985621195623,0.24675153829646257,0.41389009414830136,0.2571861790403771,0.002044902209925239,0.022058620359985875,0.0020363717275432543,0.027151283678600275,-0.17823831791549366,-0.15670391510792425,0.02153440280756941,0.03510133006657588,0.6134925020426749,FALSE,Swing
0,1,Chase,0.4249254754626593,0.24545397625339416,0.41360839781060743,0.25721387572826254,0.002039965307603135,0.02199298136505196,0.002028911107436272,0.027168270608463406,-0.17947149920926514,-0.1563945220823449,0.02307697712692025,0.03507255473894541,0.6579782196845506,FALSE,Swing
0.05405405405405439,1,Chase,0.42389517212593686,0.24342023681859418,0.41234259839913734,0.25647761032340166,0.0020361710694454275,0.02193483418943657,0.002022748650367454,0.027202502612727386,-0.18047493530734268,-0.15586498807573568,0.024609947231607004,0.035062096401101375,0.7018960574996865,FALSE,Swing
0.10810810810810834,1,Chase,0.4219082565460497,0.24066866538162546,0.41010296918951517,0.25498756687493274,0.002033101619879152,0.021883726434299006,0.0020174805455143753,0.027253985861837436,-0.18123959116442423,-0.15511540231458243,0.0261241888498418,0.03506965865184256,0.7449228151660162,FALSE,Swing
0.16216216216216228,1,Chase,0.4189769237972375,0.23722282751448234,0.40690303363143693,0.25275911521630395,0.002030334412575509,0.0218387837282966,0.0020126998365655245,0.027322043660640304,-0.18175409628275516,-0.15414391841513297,0.027610177867622182,0.03509415568131319,0.7867457510118687,FALSE,Swing
0.21621621621621623,1,Chase,0.4151164122420508,0.23311140188592722,0.4027597479357295,0.24981272169522975,0.002027474942180953,0.021798688142105022,0.0020080271690105515,0.02740528836029996,-0.1820050103561236,-0.15294702624049974,0.029057984115623853,0.03513367988953903,0.8270691885103616,FALSE,Swing
0.2702702702702702,1,Chase,0.41034528272812104,0.22836807739284046,0.39769380688358347,0.2461738877123352,0.0020241991598994535,0.021761659322797045,0.002003149870869522,0.027501597034539457,-0.18197720533528058,-0.15151991917124827,0.030457286164032316,0.03518547495168669,0.8656210042880857,FALSE,Swing
0.32432432432432456,1,Chase,0.4046857688345394,0.22303141025557544,0.3917300164125064,0.2418730756152087,0.0020202863550829865,0.02172544114776603,0.001997851572965434,0.02760809354557078,-0.18165435857896395,-0.14985694079729767,0.03179741778166628,0.035245915935753006,0.9021589292679266,FALSE,Swing
0.3783783783783785,1,Chase,0.39816411816242436,0.21714457709082144,0.3848976435778004,0.2369455589257055,0.0020156290798155727,0.021687297606760678,0.0019920210276444077,0.027721140663394157,-0.18101954107160292,-0.14795208465209486,0.03306745641950806,0.03531050021630773,0.9364765782682472,FALSE,Swing
0.43243243243243246,1,Chase,0.39081089056502266,0.2107550058664668,0.3772307061945175,0.23143117632689805,0.002010223596719473,0.02164402557427486,0.0019856436897982693,0.027836350994557474,-0.18005588469855585,-0.14579952986761943,0.03425635483093642,0.03537386124702403,0.9684086956670124,FALSE,Swing
0.48648648648648685,1,Chase,0.3826612393039785,0.2039139207572018,0.3687682316111625,0.22537402120981728,0.0020041561042564394,0.021591993746016825,0.001978789096911365,0.027948628086624194,-0.1787473185467767,-0.14339421040134523,0.03535310814543147,0.03542982153261221,0.9978347791814268,FALSE,Swing
0.5405405405405408,1,Chase,0.3737551735742312,0.19667581812222512,0.35955448555033837,0.21882207841542542,0.0019975953796054027,0.021527212193087068,0.0019716029042344423,0.028052243896282036,-0.1770793554520061,-0.14073240713491295,0.03634694831709315,0.035471493593240415,1.0246805148351452,FALSE,Swing
0.5945945945945947,1,Chase,0.3641377457575506,0.18909785308024618,0.34963911339188525,0.21182677948595915,0.001990787758587501,0.021445430369724426,0.0019642993125603254,0.028140951368402712,-0.1750398926773044,-0.1378123339059261,0.037227558771378316,0.03549142622311158,1.0489169563756835,FALSE,Swing
0.6486486486486487,1,Chase,0.3538590913124068,0.18123911271994106,0.33907712067283624,0.2044424415071286,0.001984059068098369,0.02134225763358489,0.0019571588288617918,0.028208126442046795,-0.17261997859246572,-0.13463467916570765,0.037985299426758073,0.03548178855886364,1.0705576288450385,FALSE,Swing
0.7027027027027026,1,Chase,0.3429742798502423,0.17315978089162332,0.3279286512014579,0.19672558307566415,0.0019777928360195946,0.021213297431760196,0.0019505023095606761,0.028246930770159134,-0.169814498958619,-0.13120306812579377,0.03861143083282523,0.03543457647022606,1.089654080253182,FALSE,Swing
0.756756756756757,1,Chase,0.3315430272749392,0.16492026029765097,0.3162586099145365,0.18873417746616822,0.0019723875258058055,0.02105429200953547,0.001944646332725611,0.028250492836219818,-0.1666227669772882,-0.1275244324483683,0.03909833452891989,0.03534183808778816,1.1062903528616903,FALSE,Swing
0.810810810810811,1,Chase,0.31962941165866277,0.1565803658498924,0.30413626539426497,0.18052696068387042,0.0019681821478489264,0.020861281423508043,0.0019398324046949569,0.028212114252637872,-0.16304904580877036,-0.12360930471039455,0.03943974109837581,0.03519592510447922,1.120576912847121,FALSE,Swing
0.8648648648648649,1,Chase,0.3073016545220253,0.1481986389031327,0.29163488969646545,0.17216284529984574,0.001965384705157911,0.020630778183618758,0.0019361640984807231,0.02812550544284572,-0.1591030156188926,-0.11947204439661971,0.03963097122227288,0.03498977755477646,1.1326442747522656,FALSE,Swing
0.9189189189189193,1,Chase,0.2946318281514893,0.13983170962217967,0.2788313052523653,0.16370035332290697,0.0019640247677477772,0.02035994146227653,0.0019335701248125471,0.02798503352194044,-0.15480011852930964,-0.11513095192945835,0.039669166599851285,0.03471722057261139,1.1426365920302535,FALSE,Swing
0.9729729729729732,1,Chase,0.2816953120638179,0.1315336255354988,0.2658051773902426,0.15519696648278095,0.001963951274518124,0.02004672776482126,0.001931810671928617,0.027785954426510186,-0.15016168652831913,-0.11060821090746167,0.03955347562085745,0.03437323893015925,1.1507055154512378,FALSE,Swing
1.0270270270270272,1,Chase,0.26856992902473387,0.12335513605926424,0.25263799587729197,0.1467083714045858,0.0019648535721258132,0.019689999921119083,0.0019305044714123113,0.027524605356391698,-0.14521479296546963,-0.10592962447270615,0.03928516849276348,0.03395419700114869,1.1570047876978047,FALSE,Swing
1.0810810810810811,1,Chase,0.2553347602248596,0.11534296087240832,0.2394117567763485,0.13828762203328693,0.0019662917274094914,0.01928958289654734,0.0019291631216110606,0.027198539520403846,-0.13999179935245132,-0.10112413474306156,0.03886766460938976,0.03345798161684002,1.161685873777483,FALSE,Swing
1.135135135135135,1,Chase,0.24206867413742153,0.10753908178380454,0.22620739114961547,0.12998425851336887,0.001967718333772073,0.018846259425855147,0.001927216349194406,0.026806589070381383,-0.134529592353617,-0.0962231326362466,0.0383064597173704,0.03288405069684375,1.1648948017540643,FALSE,Swing
1.1891891891891895,1,Chase,0.2288487243693088,0.0999801479860113,0.2131031016579751,0.12184348633888856,0.001968484671547704,0.018361711777891122,0.0019240224844983501,0.026348858348235502,-0.12886857638329752,-0.09125961531908655,0.037608961064210966,0.03223339246949813,1.1667701778458361,FALSE,Swing
1.2432432432432434,1,Chase,0.2157487665661847,0.09269715743781504,0.20017294643449676,0.11390561723435669,0.00196785400009048,0.017838439413730936,0.001918885701552761,0.02582668159825652,-0.12305160912836965,-0.08626732920014007,0.03678427992822958,0.03150844291291411,1.1674420100636933,FALSE,Swing
1.2972972972972974,1,Chase,0.20283857342365746,0.08571550424744133,0.18748593188788398,0.10620590144516091,0.001965063570262994,0.017279684701270878,0.0019111166387674743,0.025242585964899363,-0.11712306917621614,-0.08128003044272307,0.035843038733493066,0.030713018269340083,1.1670308147237398,FALSE,Swing
1.3513513513513518,1,Chase,0.19018329567099074,0.07905525562391545,0.17510546524329174,0.09877461385346184,0.0019594319262622867,0.016689362470424123,0.0019001301767439577,0.024600254082822934,-0.11112804004707529,-0.0763308513898299,0.03479718865724539,0.029852256008062045,1.1656468659470123,FALSE,Swing
1.4054054054054057,1,Chase,0.17784292199080595,0.07273145368025571,0.16308884017533187,0.09163716157666672,0.0019504689301244227,0.016071966089665973,0.001885540304019285,0.023904447519794102,-0.10511146831055024,-0.07145167859866515,0.03365978971188509,0.0289325127926944,1.163389780661718,FALSE,Swing
1.4594594594594597,1,Chase,0.1658716024971597,0.0667543676231852,0.15148663319419386,0.08481412614823182,0.0019379467517768644,0.015432437514923998,0.0018672155767275357,0.023160869875767223,-0.0991172348739745,-0.06667250704596205,0.03244472782801246,0.027961190115532487,1.1603486008268782,FALSE,Swing
1.5135135135135136,1,Chase,0.15431688687608364,0.06112971605396062,0.1403420626658769,0.07832126562781404,0.001921918411104668,0.014776006343479888,0.0018452856820157053,0.022375971973789398,-0.09318717082212302,-0.06202079703806286,0.03116637378406016,0.0269464902141552,1.1566023454768228,FALSE,Swing
1.5675675675675675,1,Chase,0.14321895521827907,0.05585888679313141,0.1296903843669836,0.07216951339009788,0.0019026837248634035,0.014108007015267925,0.0018201015541567244,0.021556708309680362,-0.08736006842514765,-0.05752087097688573,0.029839197448261925,0.02589711393410075,1.1522209588370511,FALSE,Swing
1.621621621621622,1,Chase,0.13260996266831987,0.05093919480473149,0.11955843315533364,0.06636502957184823,0.001880718076188353,0.013433689486913382,0.001792164829836587,0.020710264466332083,-0.08167076786358837,-0.05319340358348541,0.02847736428010296,0.024821926249903113,1.1472664930754162,FALSE,Swing
1.6756756756756759,1,Chase,0.12251376781708574,0.04636427292859442,0.10996454958855764,0.06090943506083385,0.0018566031472958774,0.012758057725647034,0.0017620619750203484,0.019843806031446427,-0.07614949488849132,-0.04905511452772379,0.027094380360767528,0.02372965470450367,1.1417941263016045,FALSE,Swing
1.7297297297297298,1,Chase,0.1129463076415058,0.04212467250146326,0.10091911273485185,0.055800343664670744,0.001830996141120887,0.012085774947675234,0.0017304340536283013,0.018964311542942116,-0.07082163514004254,-0.04511876907018111,0.025702866069861434,0.022628698974231327,1.1358525781411848,FALSE,Swing
1.7837837837837842,1,Chase,0.10391647606605298,0.03820858180069681,0.09242552628287055,0.051032091464822855,0.0018046319740639266,0.011421132245020437,0.0016979757039812368,0.018078492671703167,-0.06570789426535617,-0.0413934348180477,0.02431445944730847,0.021527052215577384,1.1294839257979812,FALSE,Swing
1.8378378378378382,1,Chase,0.09542706182398551,0.034602472263934966,0.08448124170220954,0.04659642206978514,0.0017783115642483636,0.010768037495098139,0.0016654224635071814,0.01719274281165564,-0.060824589560050546,-0.0378848196324244,0.022939769927626148,0.02043225540377444,1.1227233349573584,FALSE,Swing
1.891891891891892,1,Chase,0.0874754914663958,0.03129158579959646,0.07707858793553424,0.042483006513249724,0.0017528542306151696,0.010129995189888932,0.0016335087867475825,0.016313070712436088,-0.05618390566679934,-0.03459558142228451,0.021588324244514824,0.019351328831020365,1.115599059528591,FALSE,Swing
1.945945945945946,1,Chase,0.08005438605541022,0.028260287619422772,0.07020541890645937,0.03867981846597359,0.0017290241409542188,0.00951007524316818,0.0016029064543040487,0.015445015147743196,-0.05179409843598745,-0.03152560044048578,0.02026849799550167,0.01829067679518692,1.1081327510437013,FALSE,Swing
2,1,Chase,0.07315199962482363,0.02549232729818391,0.06384564259536027,0.03517341238320699,0.0017074520241909666,0.008910876583354259,0.0015741616283681153,0.014593548728281364,-0.04765967232663972,-0.02867223021215328,0.01898744211448644,0.017255977608227075,1.1003399833709717,FALSE,Swing
-2,1.0405405405405406,Chase,0.06318746496567021,0.035356844414708904,0.058219043914395044,0.029332202085356543,0.0020628924167148677,0.011696636358598456,0.0020248764864382223,0.011890511278239814,-0.027830620550961305,-0.0288868418290385,-0.0010562212780771962,0.01692782355979367,-0.062395574619875716,FALSE,Swing
-1.945945945945946,1.0405405405405406,Chase,0.07035716231441581,0.03936078411458972,0.06505835692421644,0.03287174855271018,0.0021288303407481137,0.012463961988825795,0.0020998732914884344,0.012768649912517912,-0.03099637819982609,-0.032186608371506255,-0.0011902301716801636,0.01809226783759665,-0.0657866765164069,FALSE,Swing
-1.8918918918918919,1.0405405405405406,Chase,0.07818673557672032,0.04374393384793637,0.07255171356592513,0.036778106170828564,0.002190687129141165,0.013248418593043786,0.0021711219037862097,0.013678210534534226,-0.034442801728783945,-0.035773607395096566,-0.0013308056663126205,0.019290591464816115,-0.0689872920039731,FALSE,Swing
-1.8378378378378377,1.0405405405405406,Chase,0.08669856838788803,0.048523429245342135,0.0807243671005071,0.04107316024600558,0.002247754470545977,0.01404439101649185,0.0022377658943648427,0.014613906093485509,-0.038175139142545896,-0.03965120685450151,-0.001476067711955617,0.02051514481282479,-0.07195014831349723,FALSE,Swing
-1.7837837837837838,1.0405405405405406,Chase,0.09590799977377407,0.05371340253229082,0.0895948378508713,0.04577672300592671,0.0022994008242621295,0.014845555840020891,0.0022990043363807443,0.01556945499129173,-0.042194597241483243,-0.04381811484494459,-0.0016235176034613483,0.02175709360218759,-0.07462015070331407,FALSE,Swing
-1.7297297297297298,1.0405405405405406,Chase,0.10582200158380278,0.05932423888838542,0.09917351373368016,0.050905782059857865,0.0023451162305052117,0.015644989089865738,0.0023541395619896864,0.01653764221272833,-0.04649776269541736,-0.0482677316738223,-0.0017699689784049372,0.023006539000687085,-0.07693330050000469,FALSE,Swing
-1.6756756756756757,1.0405405405405406,Chase,0.1164379290107847,0.06536181435432718,0.10946130486976821,0.05647369468375885,0.0023845468500928906,0.016435307318099116,0.002402617608988831,0.01751042173078193,-0.05107611465645752,-0.05298761018600936,-0.001911495529551839,0.024252687085877998,-0.07881582452217743,FALSE,Swing
-1.6216216216216215,1.0405405405405406,Chase,0.12774243669897467,0.07182675535397869,0.12044844662255491,0.06248936169301336,0.002417513505179753,0.017208843107781528,0.0024440557496216886,0.018479065423584233,-0.055915681344995985,-0.05795908492954155,-0.002043403584545564,0.02548407188995376,-0.08018355910191523,FALSE,Swing
-1.5675675675675675,1.0405405405405406,Chase,0.1397106777819991,0.07871377977347915,0.13211357324514786,0.06895643473883398,0.002444004295629423,0.01795785416130638,0.0024782474886925372,0.019434362083259733,-0.060996898008519956,-0.06315713850631388,-0.002160240497793925,0.026688833306726962,-0.08094173593003906,FALSE,Swing
-1.5135135135135136,1.0405405405405406,Chase,0.1523058966074465,0.08601118300441823,0.14442318097462822,0.07587261804968765,0.0024641349281060215,0.0186747602814595,0.0025051381091711926,0.020366864780413253,-0.06629471360302827,-0.06855056292494058,-0.0022558493219123066,0.027855044972922748,-0.080985305322794,FALSE,Swing
-1.4594594594594594,1.0405405405405406,Chase,0.16547941549708794,0.093700469276459,0.15733148854631712,0.08322907549035556,0.0024780982575873535,0.01935239206568157,0.0025247882265592,0.021267172335982628,-0.07177894622062894,-0.07410241305596156,-0.0023234668353326188,0.028971075651336612,-0.08019953636845455,FALSE,Swing
-1.4054054054054053,1.0405405405405406,Chase,0.17917090494986856,0.10175606155677223,0.1707805883212867,0.0910098964565525,0.0024861455437217754,0.019984229637684852,0.0025373622400981094,0.022126222506967313,-0.07741484339309633,-0.0797706918647342,-0.0023558484716378753,0.03002596015852935,-0.07846038758459682,FALSE,Swing
-1.3513513513513513,1.0405405405405406,Chase,0.1933089364895691,0.11014510085941358,0.18470089223687602,0.09919163976255581,0.0024885967897609576,0.020564620496222572,0.0025431396282919972,0.022935584788139382,-0.08316383563015552,-0.08550925247432022,-0.0023454168441646994,0.03100976199325925,-0.07563479025329296,FALSE,Swing
-1.2972972972972974,1.0405405405405406,Chase,0.20781192192362172,0.1188274265677146,0.1990119857332854,0.10774304720633936,0.002485847460758474,0.02108897184079947,0.0025425202298904595,0.023687746621980657,-0.08898449535590712,-0.09126893852694605,-0.00228444317103893,0.03191391420754826,-0.0715814160614186,FALSE,Swing
-1.2432432432432432,1.0405405405405406,Chase,0.2225894616353792,0.12775578829937959,0.21362392061788468,0.11662498652544911,0.002478357947758937,0.02155390686798314,0.002536011123169514,0.024376378626166997,-0.09483367333599962,-0.09699893409243557,-0.002165260756435944,0.03273151916324694,-0.06615216194631254,FALSE,Swing
-1.189189189189189,1.0405405405405406,Chase,0.2375440589301595,0.1368763040750982,0.2284389084169784,0.12579065345608884,0.0024666287573256326,0.02195737374898087,0.0025241976396806684,0.02499656157674902,-0.1006677548550613,-0.10264825496088956,-0.001980500105828259,0.03345758783539655,-0.05919434824685668,FALSE,Swing
-1.135135135135135,1.0405405405405406,Chase,0.25257319157404384,0.14612920789133255,0.2433534073628144,0.13518608821710767,0.002451164904615753,0.022298703038023455,0.0025077018178089696,0.025544964329934073,-0.1064439836827113,-0.10816731914570674,-0.00172333546299544,0.03408920852105873,-0.05055369537051128,FALSE,Swing
-1.0810810810810811,1.0405405405405406,Chase,0.2675717577081632,0.15544995327659242,0.2582606209677544,0.14475108333503536,0.002432437776323507,0.022578614862388883,0.0024871362704611795,0.026019967219413725,-0.1121218044315708,-0.11350953763271901,-0.0013877332011482113,0.034625642861425436,-0.04007819310971437,FALSE,Swing
