plate_x,plate_z,zone,pred_League_2018,pred_Soto_2018,pred_League_2025,pred_Anthony_2025,pred_se_League_2018,pred_se_Soto_2018,pred_se_League_2025,pred_se_Anthony_2025,soto_effect,anthony_effect,did,did_se,z,significant,metric
-2,1,Chase,59.57698972090969,60.22460754448138,54.32526193025762,57.24162952997584,0.8989423880245634,6.007910848754557,0.9140392570669877,7.5730561630335735,0.647617823571693,2.916367599718221,2.268749776146528,9.751396699729243,0.2326589560457039,FALSE,Exit Velocity
-1.945945945945946,1,Chase,60.2423808635455,60.590023953978495,55.09395492919623,57.632449242313534,0.8710608119247877,5.907090525671216,0.8859405491834289,7.452351491198155,0.3476430904329959,2.5384943131173046,2.1908512226843087,9.590354467984826,0.22844319571272964,FALSE,Exit Velocity
-1.8918918918918919,1,Chase,60.90992183923953,60.95850373303685,55.86040303798079,58.029553938590766,0.843206459763902,5.80631275735282,0.8578280122489333,7.331349630705664,0.04858189379731925,2.169150900609978,2.1205690068126586,9.429147431037055,0.224895094951276,FALSE,Exit Velocity
-1.8378378378378377,1,Chase,61.57911060650347,61.33003760518359,56.6235451402985,58.43308622075401,0.8153791520507997,5.705475389964857,0.8296985841295037,7.209977656993905,-0.24907300131987853,1.809541080455503,2.0586140817753815,9.267657208914859,0.22212885472232768,FALSE,Exit Velocity
-1.7837837837837838,1,Chase,62.249394461563604,61.70462902827869,57.38225063273325,58.843195712872784,0.7875837859174212,5.604477677399258,0.8015542305300881,7.0881699599661845,-0.5447654332849154,1.4609450801395312,2.0057105134244466,9.10577293930363,0.22026801313780997,FALSE,Exit Velocity
-1.7297297297297298,1,Chase,62.92017817522399,62.08230477562997,58.13533097586086,59.26004928880401,0.7598298839300283,5.503221063101111,0.7734014885695593,6.965869044852748,-0.8378733995940166,1.124718312943152,1.9625917125371686,8.943392249836311,0.21944600635995692,FALSE,Exit Velocity
-1.6756756756756757,1,Chase,63.59084302850755,62.46313317001854,58.8815614403869,59.683850806133464,0.7321293013609884,5.401607551090316,0.7452491442647786,6.84302375531626,-1.1277098584890126,0.8022893657465602,1.9299992242355728,8.780418432669212,0.21980720384061023,FALSE,Exit Velocity
-1.6216216216216215,1,Chase,64.26076976075589,62.847244862050545,59.61970961042715,60.11486361953654,0.7044933634409323,5.299538406712518,0.7171053577212348,6.719587790098762,-1.4135248987053473,0.4951540091093918,1.908678907814739,8.61675799742979,0.22150777686736248,FALSE,Exit Velocity
-1.5675675675675675,1,Chase,64.92934332091012,63.234839316607065,60.348556435990766,60.55341452692345,0.6769333177232068,5.196920739959688,0.6889782161976428,6.595526157782481,-1.694504004303056,0.2048580909326816,1.8993620952357375,8.452329866637644,0.22471462013482776,FALSE,Exit Velocity
-1.5135135135135136,1,Chase,65.59591271359963,63.62615652191206,61.06688640099097,60.99985424366793,0.6494685972766739,5.0936890061233635,0.6608842494357751,6.470836296834648,-1.9697561916875728,-0.06703215732303391,1.9027240343645389,8.287096446979218,0.22960080729579452,FALSE,Exit Velocity
-1.4594594594594594,1,Chase,66.25973166630132,64.02143358651384,61.77345319906524,61.45450103564217,0.6221380791850729,4.989829244003792,0.6328598540539455,6.345570941534406,-2.2382980797874836,-0.3189521634230701,1.9193459163644135,8.121098068783962,0.23634068941268344,FALSE,Exit Velocity
-1.4054054054054053,1,Chase,66.9199288559819,64.4208784929309,62.466969338393554,61.917607985027836,0.5950056146697096,4.88539435505951,0.6049669177913213,6.219851411140268,-2.4990503630509977,-0.5493613533657182,1.9496890096852795,7.954473347382674,0.2451059830789177,FALSE,Exit Velocity
-1.3513513513513513,1,Chase,67.57547275448047,64.82462864604886,63.1461191273768,62.38931190824894,0.5681657638758191,4.780527940457603,0.5772990697770536,6.093889722196514,-2.7508441084316075,-0.7568072191278574,1.9940368893037501,7.787491629979075,0.25605637656513386,FALSE,Exit Velocity
-1.2972972972972974,1,Chase,68.22535059632132,65.232904998026,63.80968918118096,62.86982035721856,0.5417158188935045,4.675408670669976,0.549953150354195,5.967930369732335,-2.992445598295319,-0.9398688239623993,2.0525767743329197,7.620468727825965,0.2693504622409883,FALSE,Exit Velocity
-1.2432432432432432,1,Chase,68.86832126732529,65.64576087239267,64.45642969800844,63.35911736519428,0.5157885863667978,4.570336495022402,0.523063090307805,5.8423339438171205,-3.2225603949326143,-1.0973123328141554,2.125248062118459,7.4538898872387405,0.28511932618657815,FALSE,Exit Velocity
-1.189189189189189,1,Chase,69.50315847739618,66.0633090620147,65.08521144304392,63.857236100550836,0.4905154803712229,4.4656486828944075,0.4967622457724666,5.717490180396509,-3.439849415381488,-1.2279753424930817,2.2118740728884063,7.288284454333255,0.30348349968329447,FALSE,Exit Velocity
-1.135135135135135,1,Chase,70.1283824019932,66.48540994066457,65.69485875065341,64.36390625035838,0.46605456000797796,4.361805709827574,0.4712123487620494,5.593901209018824,-3.6429724613286396,-1.3309525002950267,2.312019961033613,7.12434752921815,0.3245237478311704,FALSE,Exit Velocity
-1.0810810810810811,1,Chase,70.74244200068603,66.91186966248304,66.28425793402677,64.87878478669724,0.4425640917011776,4.259320954746088,0.4465769322665461,5.4721084969489775,-3.830572338202984,-1.4054731473295305,2.4250991908734534,6.962835652923039,0.34829189022368817,FALSE,Exit Velocity
-1.027027027027027,1,Chase,71.34406552664778,67.34282414279552,66.85256140762918,65.40190133974788,0.42015078884638174,4.158637325554895,0.4229681699803439,5.352567011848227,-4.0012413838522605,-1.4506600678813015,2.550581315970959,6.804385848848446,0.3748437217743335,FALSE,Exit Velocity
